,RG Description,RG Descr,REQ Description,REQ Descr,LINE Description,LINE Descr,Course ID,Subject,Catalog
ADVSR,COMMUNICATION/PUBLIC RELATIONS: SPECIAL EVENTS BA MAJOR (2024-2025) 47BBA,60 Units Required. Must earn a grade of C or better in all major courses. (RG-62028),PUBLIC RELATIONS REQUIREMENTS,12 Units Required (RQ-64610),Principles of Public Relations,3 Units Required (LN-010),2791,COMM PR,1811
ADVSR,COMMUNICATION/PR: SPORTS PUBLIC RELATIONS BA MAJOR (2024-2025) 47CBA,60 Units Required. Must earn a grade of C or better in all major courses. (RG-62029),PUBLIC RELATIONS REQUIREMENTS,12 Units Required (RQ-64610),Principles of Public Relations,3 Units Required (LN-010),2791,COMM PR,1811
ADVSR,COMM/PUBLIC RELATIONS: STRATEGIC PUBLIC RELATIONS BA MAJOR (2024-2025) 47ABA,60 Units Required. Must earn a grade of C or better in all major courses. (RG-62027),PUBLIC RELATIONS REQUIREMENTS,12 Units Required (RQ-64610),Public Relations Writing,3 Units Required (LN-020),2797,COMM PR,3855
ADVSR,COMMUNICATION/PUBLIC RELATIONS: SPECIAL EVENTS BA MAJOR (2024-2025) 47BBA,60 Units Required. Must earn a grade of C or better in all major courses. (RG-62028),PUBLIC RELATIONS REQUIREMENTS,12 Units Required (RQ-64610),Public Relations Writing,3 Units Required (LN-020),2797,COMM PR,3855
ADVSR,COMMUNICATION/PR: SPORTS PUBLIC RELATIONS BA MAJOR (2024-2025) 47CBA,60 Units Required. Must earn a grade of C or better in all major courses. (RG-62029),PUBLIC RELATIONS REQUIREMENTS,12 Units Required (RQ-64610),Public Relations Writing,3 Units Required (LN-020),2797,COMM PR,3855
ADVSR,COMM/PUBLIC RELATIONS: STRATEGIC PUBLIC RELATIONS BA MAJOR (2024-2025) 47ABA,60 Units Required. Must earn a grade of C or better in all major courses. (RG-62027),PUBLIC RELATIONS REQUIREMENTS,12 Units Required (RQ-64610),Public Relations: Cases and Studies,3 Units Required (LN-030),2802,COMM PR,4811
ADVSR,COMM/PUBLIC RELATIONS: STRATEGIC PUBLIC RELATIONS BA MAJOR (2024-2025) 47ABA,60 Units Required. Must earn a grade of C or better in all major courses. (RG-62027),PUBLIC RELATIONS REQUIREMENTS,12 Units Required (RQ-64610),Public Relations: Cases and Studies,3 Units Required (LN-030),2802,COMM PR,5811
ADVSR,COMMUNICATION/PUBLIC RELATIONS: SPECIAL EVENTS BA MAJOR (2024-2025) 47BBA,60 Units Required. Must earn a grade of C or better in all major courses. (RG-62028),PUBLIC RELATIONS REQUIREMENTS,12 Units Required (RQ-64610),Public Relations: Cases and Studies,3 Units Required (LN-030),2802,COMM PR,4811
ADVSR,COMMUNICATION/PUBLIC RELATIONS: SPECIAL EVENTS BA MAJOR (2024-2025) 47BBA,60 Units Required. Must earn a grade of C or better in all major courses. (RG-62028),PUBLIC RELATIONS REQUIREMENTS,12 Units Required (RQ-64610),Public Relations: Cases and Studies,3 Units Required (LN-030),2802,COMM PR,5811
ADVSR,COMMUNICATION/PR: SPORTS PUBLIC RELATIONS BA MAJOR (2024-2025) 47CBA,60 Units Required. Must earn a grade of C or better in all major courses. (RG-62029),PUBLIC RELATIONS REQUIREMENTS,12 Units Required (RQ-64610),Public Relations: Cases and Studies,3 Units Required (LN-030),2802,COMM PR,4811
ADVSR,COMMUNICATION/PR: SPORTS PUBLIC RELATIONS BA MAJOR (2024-2025) 47CBA,60 Units Required. Must earn a grade of C or better in all major courses. (RG-62029),PUBLIC RELATIONS REQUIREMENTS,12 Units Required (RQ-64610),Public Relations: Cases and Studies,3 Units Required (LN-030),2802,COMM PR,5811
ADVSR,COMM/PUBLIC RELATIONS: STRATEGIC PUBLIC RELATIONS BA MAJOR (2024-2025) 47ABA,60 Units Required. Must earn a grade of C or better in all major courses. (RG-62027),PUBLIC RELATIONS REQUIREMENTS,12 Units Required (RQ-64610),Crisis Communication OR Social Media,3 Units Required. Select one of the following. (LN-040),62334,COMM PR,4857
ADVSR,COMM/PUBLIC RELATIONS: STRATEGIC PUBLIC RELATIONS BA MAJOR (2024-2025) 47ABA,60 Units Required. Must earn a grade of C or better in all major courses. (RG-62027),PUBLIC RELATIONS REQUIREMENTS,12 Units Required (RQ-64610),Crisis Communication OR Social Media,3 Units Required. Select one of the following. (LN-040),63763,COMM PR,4859
ADVSR,COMM/PUBLIC RELATIONS: STRATEGIC PUBLIC RELATIONS BA MAJOR (2024-2025) 47ABA,60 Units Required. Must earn a grade of C or better in all major courses. (RG-62027),PUBLIC RELATIONS REQUIREMENTS,12 Units Required (RQ-64610),Crisis Communication OR Social Media,3 Units Required. Select one of the following. (LN-040),62334,COMM PR,5857
ADVSR,COMM/PUBLIC RELATIONS: STRATEGIC PUBLIC RELATIONS BA MAJOR (2024-2025) 47ABA,60 Units Required. Must earn a grade of C or better in all major courses. (RG-62027),PUBLIC RELATIONS REQUIREMENTS,12 Units Required (RQ-64610),Crisis Communication OR Social Media,3 Units Required. Select one of the following. (LN-040),63763,COMM PR,5859
ADVSR,COMMUNICATION/PUBLIC RELATIONS: SPECIAL EVENTS BA MAJOR (2024-2025) 47BBA,60 Units Required. Must earn a grade of C or better in all major courses. (RG-62028),PUBLIC RELATIONS REQUIREMENTS,12 Units Required (RQ-64610),Crisis Communication OR Social Media,3 Units Required. Select one of the following. (LN-040),62334,COMM PR,4857
ADVSR,COMMUNICATION/PUBLIC RELATIONS: SPECIAL EVENTS BA MAJOR (2024-2025) 47BBA,60 Units Required. Must earn a grade of C or better in all major courses. (RG-62028),PUBLIC RELATIONS REQUIREMENTS,12 Units Required (RQ-64610),Crisis Communication OR Social Media,3 Units Required. Select one of the following. (LN-040),63763,COMM PR,4859
ADVSR,COMMUNICATION/PUBLIC RELATIONS: SPECIAL EVENTS BA MAJOR (2024-2025) 47BBA,60 Units Required. Must earn a grade of C or better in all major courses. (RG-62028),PUBLIC RELATIONS REQUIREMENTS,12 Units Required (RQ-64610),Crisis Communication OR Social Media,3 Units Required. Select one of the following. (LN-040),62334,COMM PR,5857
ADVSR,COMMUNICATION/PUBLIC RELATIONS: SPECIAL EVENTS BA MAJOR (2024-2025) 47BBA,60 Units Required. Must earn a grade of C or better in all major courses. (RG-62028),PUBLIC RELATIONS REQUIREMENTS,12 Units Required (RQ-64610),Crisis Communication OR Social Media,3 Units Required. Select one of the following. (LN-040),63763,COMM PR,5859
ADVSR,COMMUNICATION/PR: SPORTS PUBLIC RELATIONS BA MAJOR (2024-2025) 47CBA,60 Units Required. Must earn a grade of C or better in all major courses. (RG-62029),PUBLIC RELATIONS REQUIREMENTS,12 Units Required (RQ-64610),Crisis Communication OR Social Media,3 Units Required. Select one of the following. (LN-040),62334,COMM PR,4857
ADVSR,COMMUNICATION/PR: SPORTS PUBLIC RELATIONS BA MAJOR (2024-2025) 47CBA,60 Units Required. Must earn a grade of C or better in all major courses. (RG-62029),PUBLIC RELATIONS REQUIREMENTS,12 Units Required (RQ-64610),Crisis Communication OR Social Media,3 Units Required. Select one of the following. (LN-040),63763,COMM PR,4859
ADVSR,COMMUNICATION/PR: SPORTS PUBLIC RELATIONS BA MAJOR (2024-2025) 47CBA,60 Units Required. Must earn a grade of C or better in all major courses. (RG-62029),PUBLIC RELATIONS REQUIREMENTS,12 Units Required (RQ-64610),Crisis Communication OR Social Media,3 Units Required. Select one of the following. (LN-040),62334,COMM PR,5857
ADVSR,COMMUNICATION/PR: SPORTS PUBLIC RELATIONS BA MAJOR (2024-2025) 47CBA,60 Units Required. Must earn a grade of C or better in all major courses. (RG-62029),PUBLIC RELATIONS REQUIREMENTS,12 Units Required (RQ-64610),Crisis Communication OR Social Media,3 Units Required. Select one of the following. (LN-040),63763,COMM PR,5859
ADVSR,COMMUNICATION/DIGITAL MEDIA: DIGITAL JOURNALISM BA MAJOR (2024-2025) 48XBA,49 Units Required. Must earn 2.5 Cum GPA to graduate with this major. (RG-61564),ELECTIVES,6 Units Required (RQ-64995),Electives,6 Units Required. Select from the following. (LN-010),61050,COMM DM,2651
ADVSR,COMMUNICATION/DIGITAL MEDIA: DIGITAL JOURNALISM BA MAJOR (2024-2025) 48XBA,49 Units Required. Must earn 2.5 Cum GPA to graduate with this major. (RG-61564),ELECTIVES,6 Units Required (RQ-64995),Electives,6 Units Required. Select from the following. (LN-010),2734,COMM DM,2950
ADVSR,COMMUNICATION/DIGITAL MEDIA: DIGITAL JOURNALISM BA MAJOR (2024-2025) 48XBA,49 Units Required. Must earn 2.5 Cum GPA to graduate with this major. (RG-61564),ELECTIVES,6 Units Required (RQ-64995),Electives,6 Units Required. Select from the following. (LN-010),62011,COMM DM,3651
ADVSR,COMMUNICATION/DIGITAL MEDIA: DIGITAL JOURNALISM BA MAJOR (2024-2025) 48XBA,49 Units Required. Must earn 2.5 Cum GPA to graduate with this major. (RG-61564),ELECTIVES,6 Units Required (RQ-64995),Electives,6 Units Required. Select from the following. (LN-010),62012,COMM DM,3652
ADVSR,COMMUNICATION/DIGITAL MEDIA: DIGITAL JOURNALISM BA MAJOR (2024-2025) 48XBA,49 Units Required. Must earn 2.5 Cum GPA to graduate with this major. (RG-61564),ELECTIVES,6 Units Required (RQ-64995),Electives,6 Units Required. Select from the following. (LN-010),63436,COMM DM,3660
ADVSR,COMMUNICATION/DIGITAL MEDIA: DIGITAL JOURNALISM BA MAJOR (2024-2025) 48XBA,49 Units Required. Must earn 2.5 Cum GPA to graduate with this major. (RG-61564),ELECTIVES,6 Units Required (RQ-64995),Electives,6 Units Required. Select from the following. (LN-010),2756,COMM DM,3950
ADVSR,COMMUNICATION/DIGITAL MEDIA: DIGITAL JOURNALISM BA MAJOR (2024-2025) 48XBA,49 Units Required. Must earn 2.5 Cum GPA to graduate with this major. (RG-61564),ELECTIVES,6 Units Required (RQ-64995),Electives,6 Units Required. Select from the following. (LN-010),2781,COMM DM,4655
ADVSR,COMMUNICATION/DIGITAL MEDIA: DIGITAL JOURNALISM BA MAJOR (2024-2025) 48XBA,49 Units Required. Must earn 2.5 Cum GPA to graduate with this major. (RG-61564),ELECTIVES,6 Units Required (RQ-64995),Electives,6 Units Required. Select from the following. (LN-010),2780,COMM DM,4656
ADVSR,COMMUNICATION/DIGITAL MEDIA: DIGITAL JOURNALISM BA MAJOR (2024-2025) 48XBA,49 Units Required. Must earn 2.5 Cum GPA to graduate with this major. (RG-61564),ELECTIVES,6 Units Required (RQ-64995),Electives,6 Units Required. Select from the following. (LN-010),2780,COMM DM,5656
ADVSR,COMMUNICATION/DIGITAL MEDIA: DIGITAL JOURNALISM BA MAJOR (2024-2025) 48XBA,49 Units Required. Must earn 2.5 Cum GPA to graduate with this major. (RG-61564),ELECTIVES,6 Units Required (RQ-64995),Electives,6 Units Required. Select from the following. (LN-010),,COMM DM,3658
ADVSR,COMMUNICATION/DIGITAL MEDIA: DIGITAL JOURNALISM BA MAJOR (2024-2025) 48XBA,49 Units Required. Must earn 2.5 Cum GPA to graduate with this major. (RG-61564),ELECTIVES,6 Units Required (RQ-64995),Electives,6 Units Required. Select from the following. (LN-010),,COMM DM,4644
ADVSR,COMMUNICATION/DIGITAL MEDIA: DIGITAL JOURNALISM BA MAJOR (2024-2025) 48XBA,49 Units Required. Must earn 2.5 Cum GPA to graduate with this major. (RG-61564),ELECTIVES,6 Units Required (RQ-64995),Electives,6 Units Required. Select from the following. (LN-010),,COMM DM,4651
ADVSR,COMMUNICATION/DIGITAL MEDIA: DIGITAL JOURNALISM BA MAJOR (2024-2025) 48XBA,49 Units Required. Must earn 2.5 Cum GPA to graduate with this major. (RG-61564),ELECTIVES,6 Units Required (RQ-64995),Electives,6 Units Required. Select from the following. (LN-010),,COMM,4558
ADVSR,COMMUNICATION/DIGITAL MEDIA: DIGITAL JOURNALISM BA MAJOR (2024-2025) 48XBA,49 Units Required. Must earn 2.5 Cum GPA to graduate with this major. (RG-61564),DIGITAL MEDIA REQUIREMENTS,7 Units Required (RQ-64656),Writing for Digital Media,3 Units Required (LN-010),2732,COMM DM,1652
ADVSR,COMM/DIGITAL MEDIA: DIGITAL MEDIA PRODUCTION BA MAJOR (2024-2025) 48YBA,49 Units Required. Must earn 2.5 Cum GPA to graduate with this major. (RG-60742),DIGITAL MEDIA REQUIREMENTS,7 Units Required (RQ-64656),Writing for Digital Media,3 Units Required (LN-010),2732,COMM DM,1652
ADVSR,COMM/DIGITAL MEDIA: DIGITAL MEDIA LEADERSHIP BA MAJOR (2024-2025) 48ZBA,49 Units Required. Must earn 2.5 Cum GPA to graduate with this major. (RG-60745),DIGITAL MEDIA REQUIREMENTS,7 Units Required (RQ-64656),Writing for Digital Media,3 Units Required (LN-010),2732,COMM DM,1652
ADVSR,COMMUNICATION/DIGITAL MEDIA: DIGITAL JOURNALISM BA MAJOR (2024-2025) 48XBA,49 Units Required. Must earn 2.5 Cum GPA to graduate with this major. (RG-61564),DIGITAL MEDIA REQUIREMENTS,7 Units Required (RQ-64656),Applied Digital Media,1 Unit Required (LN-020),2734,COMM DM,2950
ADVSR,COMMUNICATION/DIGITAL MEDIA: DIGITAL JOURNALISM BA MAJOR (2024-2025) 48XBA,49 Units Required. Must earn 2.5 Cum GPA to graduate with this major. (RG-61564),DIGITAL MEDIA REQUIREMENTS,7 Units Required (RQ-64656),Applied Digital Media,1 Unit Required (LN-020),2756,COMM DM,3950
ADVSR,COMM/DIGITAL MEDIA: DIGITAL MEDIA PRODUCTION BA MAJOR (2024-2025) 48YBA,49 Units Required. Must earn 2.5 Cum GPA to graduate with this major. (RG-60742),DIGITAL MEDIA REQUIREMENTS,7 Units Required (RQ-64656),Applied Digital Media,1 Unit Required (LN-020),2734,COMM DM,2950
ADVSR,COMM/DIGITAL MEDIA: DIGITAL MEDIA PRODUCTION BA MAJOR (2024-2025) 48YBA,49 Units Required. Must earn 2.5 Cum GPA to graduate with this major. (RG-60742),DIGITAL MEDIA REQUIREMENTS,7 Units Required (RQ-64656),Applied Digital Media,1 Unit Required (LN-020),2756,COMM DM,3950
ADVSR,COMM/DIGITAL MEDIA: DIGITAL MEDIA LEADERSHIP BA MAJOR (2024-2025) 48ZBA,49 Units Required. Must earn 2.5 Cum GPA to graduate with this major. (RG-60745),DIGITAL MEDIA REQUIREMENTS,7 Units Required (RQ-64656),Applied Digital Media,1 Unit Required (LN-020),2734,COMM DM,2950
ADVSR,COMM/DIGITAL MEDIA: DIGITAL MEDIA LEADERSHIP BA MAJOR (2024-2025) 48ZBA,49 Units Required. Must earn 2.5 Cum GPA to graduate with this major. (RG-60745),DIGITAL MEDIA REQUIREMENTS,7 Units Required (RQ-64656),Applied Digital Media,1 Unit Required (LN-020),2756,COMM DM,3950
ADVSR,COMMUNICATION/DIGITAL MEDIA: DIGITAL JOURNALISM BA MAJOR (2024-2025) 48XBA,49 Units Required. Must earn 2.5 Cum GPA to graduate with this major. (RG-61564),DIGITAL MEDIA REQUIREMENTS,7 Units Required (RQ-64656),Digital Media Law and Ethics,3 Units Required (LN-030),2774,COMM DM,4630
ADVSR,COMMUNICATION/DIGITAL MEDIA: DIGITAL JOURNALISM BA MAJOR (2024-2025) 48XBA,49 Units Required. Must earn 2.5 Cum GPA to graduate with this major. (RG-61564),DIGITAL MEDIA REQUIREMENTS,7 Units Required (RQ-64656),Digital Media Law and Ethics,3 Units Required (LN-030),2774,COMM DM,5630
ADVSR,COMM/DIGITAL MEDIA: DIGITAL MEDIA PRODUCTION BA MAJOR (2024-2025) 48YBA,49 Units Required. Must earn 2.5 Cum GPA to graduate with this major. (RG-60742),DIGITAL MEDIA REQUIREMENTS,7 Units Required (RQ-64656),Digital Media Law and Ethics,3 Units Required (LN-030),2774,COMM DM,4630
ADVSR,COMM/DIGITAL MEDIA: DIGITAL MEDIA PRODUCTION BA MAJOR (2024-2025) 48YBA,49 Units Required. Must earn 2.5 Cum GPA to graduate with this major. (RG-60742),DIGITAL MEDIA REQUIREMENTS,7 Units Required (RQ-64656),Digital Media Law and Ethics,3 Units Required (LN-030),2774,COMM DM,5630
ADVSR,COMM/DIGITAL MEDIA: DIGITAL MEDIA LEADERSHIP BA MAJOR (2024-2025) 48ZBA,49 Units Required. Must earn 2.5 Cum GPA to graduate with this major. (RG-60745),DIGITAL MEDIA REQUIREMENTS,7 Units Required (RQ-64656),Digital Media Law and Ethics,3 Units Required (LN-030),2774,COMM DM,4630
ADVSR,COMM/DIGITAL MEDIA: DIGITAL MEDIA LEADERSHIP BA MAJOR (2024-2025) 48ZBA,49 Units Required. Must earn 2.5 Cum GPA to graduate with this major. (RG-60745),DIGITAL MEDIA REQUIREMENTS,7 Units Required (RQ-64656),Digital Media Law and Ethics,3 Units Required (LN-030),2774,COMM DM,5630
ADVSR,COMMUNICATION/PR: SPORTS PUBLIC RELATIONS BA MAJOR (2024-2025) 47CBA,60 Units Required. Must earn a grade of C or better in all major courses. (RG-62029),EMPHASIS OPTION 3: SPORTS PUBLIC RELATIONS,9 Units Required (RQ-64613),Sports Public Relations,3 Units Required (LN-010),62607,COMM PR,4858
ADVSR,COMMUNICATION/PR: SPORTS PUBLIC RELATIONS BA MAJOR (2024-2025) 47CBA,60 Units Required. Must earn a grade of C or better in all major courses. (RG-62029),EMPHASIS OPTION 3: SPORTS PUBLIC RELATIONS,9 Units Required (RQ-64613),Sports Public Relations,3 Units Required (LN-010),62607,COMM PR,5858
ADVSR,COMMUNICATION/PR: SPORTS PUBLIC RELATIONS BA MAJOR (2024-2025) 47CBA,60 Units Required. Must earn a grade of C or better in all major courses. (RG-62029),EMPHASIS OPTION 3: SPORTS PUBLIC RELATIONS,9 Units Required (RQ-64613),Global Public Relations,3 Units Required (LN-020),2796,COMM PR,4822
ADVSR,COMMUNICATION/PR: SPORTS PUBLIC RELATIONS BA MAJOR (2024-2025) 47CBA,60 Units Required. Must earn a grade of C or better in all major courses. (RG-62029),EMPHASIS OPTION 3: SPORTS PUBLIC RELATIONS,9 Units Required (RQ-64613),Global Public Relations,3 Units Required (LN-020),2796,COMM PR,5822
ADVSR,COMMUNICATION/PR: SPORTS PUBLIC RELATIONS BA MAJOR (2024-2025) 47CBA,60 Units Required. Must earn a grade of C or better in all major courses. (RG-62029),EMPHASIS OPTION 3: SPORTS PUBLIC RELATIONS,9 Units Required (RQ-64613),Introduction to Sports Administration OR Sports Journalism,3 Units Required. Select one of the following. (LN-030),63436,COMM DM,3660
ADVSR,COMMUNICATION/PR: SPORTS PUBLIC RELATIONS BA MAJOR (2024-2025) 47CBA,60 Units Required. Must earn a grade of C or better in all major courses. (RG-62029),EMPHASIS OPTION 3: SPORTS PUBLIC RELATIONS,9 Units Required (RQ-64613),Introduction to Sports Administration OR Sports Journalism,3 Units Required. Select one of the following. (LN-030),62860,KINES,3125
ADVSR,COMM/PUBLIC RELATIONS: STRATEGIC PUBLIC RELATIONS BA MAJOR (2024-2025) 47ABA,60 Units Required. Must earn a grade of C or better in all major courses. (RG-62027),BUSINESS REQUIREMENTS,9 Units Required (RQ-64608),Principles of Financial Accounting,3 Units Required (LN-010),760,ACCT,2120
ADVSR,COMMUNICATION/PUBLIC RELATIONS: SPECIAL EVENTS BA MAJOR (2024-2025) 47BBA,60 Units Required. Must earn a grade of C or better in all major courses. (RG-62028),BUSINESS REQUIREMENTS,9 Units Required (RQ-64608),Principles of Financial Accounting,3 Units Required (LN-010),760,ACCT,2120
ADVSR,COMMUNICATION/PR: SPORTS PUBLIC RELATIONS BA MAJOR (2024-2025) 47CBA,60 Units Required. Must earn a grade of C or better in all major courses. (RG-62029),BUSINESS REQUIREMENTS,9 Units Required (RQ-64608),Principles of Financial Accounting,3 Units Required (LN-010),760,ACCT,2120
ADVSR,COMM/PUBLIC RELATIONS: STRATEGIC PUBLIC RELATIONS BA MAJOR (2024-2025) 47ABA,60 Units Required. Must earn a grade of C or better in all major courses. (RG-62027),BUSINESS REQUIREMENTS,9 Units Required (RQ-64608),Economics Course,3 Units Required. Select one of the following. (LN-020),5043,ECON,1031
ADVSR,COMM/PUBLIC RELATIONS: STRATEGIC PUBLIC RELATIONS BA MAJOR (2024-2025) 47ABA,60 Units Required. Must earn a grade of C or better in all major courses. (RG-62027),BUSINESS REQUIREMENTS,9 Units Required (RQ-64608),Economics Course,3 Units Required. Select one of the following. (LN-020),5044,ECON,1041
ADVSR,COMMUNICATION/PUBLIC RELATIONS: SPECIAL EVENTS BA MAJOR (2024-2025) 47BBA,60 Units Required. Must earn a grade of C or better in all major courses. (RG-62028),BUSINESS REQUIREMENTS,9 Units Required (RQ-64608),Economics Course,3 Units Required. Select one of the following. (LN-020),5043,ECON,1031
ADVSR,COMMUNICATION/PUBLIC RELATIONS: SPECIAL EVENTS BA MAJOR (2024-2025) 47BBA,60 Units Required. Must earn a grade of C or better in all major courses. (RG-62028),BUSINESS REQUIREMENTS,9 Units Required (RQ-64608),Economics Course,3 Units Required. Select one of the following. (LN-020),5044,ECON,1041
ADVSR,COMMUNICATION/PR: SPORTS PUBLIC RELATIONS BA MAJOR (2024-2025) 47CBA,60 Units Required. Must earn a grade of C or better in all major courses. (RG-62029),BUSINESS REQUIREMENTS,9 Units Required (RQ-64608),Economics Course,3 Units Required. Select one of the following. (LN-020),5043,ECON,1031
ADVSR,COMMUNICATION/PR: SPORTS PUBLIC RELATIONS BA MAJOR (2024-2025) 47CBA,60 Units Required. Must earn a grade of C or better in all major courses. (RG-62029),BUSINESS REQUIREMENTS,9 Units Required (RQ-64608),Economics Course,3 Units Required. Select one of the following. (LN-020),5044,ECON,1041
